attempt_id,user_id,session_id,attempted_at_utc,exercise_id,concept,mode,answer_type,difficulty,data_source,is_correct,response_time_ms,attempt_number
00000000-0000-0000-0000-000000000010-2,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:21:30.117116+00:00,real-fvg-008,FVG,recognition,zone,2,real,1,13464,1
00000000-0000-0000-0000-000000000010-3,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:21:49.781878+00:00,real-fvg-006,FVG,recognition,zone,3,real,0,14664,1
00000000-0000-0000-0000-000000000010-4,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:22:16.387201+00:00,ob-002,OrderBlock,recognition,zone,1,constructed,1,21605,1
00000000-0000-0000-0000-000000000010-5,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:22:50.127527+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,0,28740,1
00000000-0000-0000-0000-000000000010-6,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:23:03.766585+00:00,ifvg-001,IFVG,recognition,zone,1,constructed,0,8639,1
00000000-0000-0000-0000-000000000010-7,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:23:26.355446+00:00,pd-001,PremiumDiscount,recognition,choice,1,constructed,0,17588,1
00000000-0000-0000-0000-000000000010-8,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:24:03.667094+00:00,fvg-001,FVG,recognition,zone,1,constructed,1,32311,1
00000000-0000-0000-0000-000000000010-9,00000000-0000-0000-0000-000000000010,s-10-1,2026-09-03T16:24:37.990979+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,29323,1
00000000-0000-0000-0000-000000000010-10,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:27:48.661238+00:00,liq-003,Liquidity,recognition,level,2,constructed,1,6471,1
00000000-0000-0000-0000-000000000010-11,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:28:14.207899+00:00,real-fvg-009,FVG,recognition,zone,3,real,1,20546,1
00000000-0000-0000-0000-000000000010-12,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:28:47.001994+00:00,fvg-001,FVG,recognition,zone,1,constructed,1,27794,1
00000000-0000-0000-0000-000000000010-13,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:28:58.696330+00:00,real-liq-009,Liquidity,recognition,level,3,real,1,6694,1
00000000-0000-0000-0000-000000000010-14,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:29:19.847738+00:00,fvg-resp-005,FVG,recognition,choice,3,constructed,1,16151,1
00000000-0000-0000-0000-000000000010-15,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:29:34.481252+00:00,real-liq-009,Liquidity,recognition,level,3,real,1,9633,1
00000000-0000-0000-0000-000000000010-16,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:29:50.870366+00:00,mss-001,MSS,recognition,level,1,constructed,1,11389,1
00000000-0000-0000-0000-000000000010-17,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:30:08.823843+00:00,mss-004,MSS,recognition,level,2,constructed,1,12953,1
00000000-0000-0000-0000-000000000010-18,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:30:22.020519+00:00,fvg-001,FVG,recognition,zone,1,constructed,1,8196,1
00000000-0000-0000-0000-000000000010-19,00000000-0000-0000-0000-000000000010,s-10-2,2026-09-04T16:31:10.019697+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,1,42999,1
00000000-0000-0000-0000-000000000010-20,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:46:29.272312+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,10971,1
00000000-0000-0000-0000-000000000010-21,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:47:03.273181+00:00,pd-004,PremiumDiscount,recognition,choice,2,constructed,1,29000,1
00000000-0000-0000-0000-000000000010-22,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:47:25.224496+00:00,real-liq-006,Liquidity,recognition,level,3,real,0,16951,1
00000000-0000-0000-0000-000000000010-23,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:47:36.885854+00:00,fvg-resp-005,FVG,recognition,choice,3,constructed,1,6661,1
00000000-0000-0000-0000-000000000010-24,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:47:53.929547+00:00,mss-001,MSS,recognition,level,1,constructed,1,12043,1
00000000-0000-0000-0000-000000000010-25,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:48:09.190479+00:00,fvg-005,FVG,recognition,zone,3,constructed,1,10260,1
00000000-0000-0000-0000-000000000010-26,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:48:29.566611+00:00,ifvg-004,IFVG,recognition,zone,2,constructed,0,15376,1
00000000-0000-0000-0000-000000000010-27,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:48:54.635964+00:00,ob-005,OrderBlock,recognition,zone,3,constructed,0,20069,1
00000000-0000-0000-0000-000000000010-28,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:49:07.187080+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,7551,1
00000000-0000-0000-0000-000000000010-29,00000000-0000-0000-0000-000000000010,s-10-3,2026-09-06T05:49:22.144890+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,9957,1
00000000-0000-0000-0000-000000000010-30,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:07:23.028318+00:00,pd-002,PremiumDiscount,recognition,choice,1,constructed,0,6355,1
00000000-0000-0000-0000-000000000010-31,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:07:32.749711+00:00,liq-005,Liquidity,recognition,level,3,constructed,1,4721,1
00000000-0000-0000-0000-000000000010-32,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:07:58.430542+00:00,real-fvg-001,FVG,recognition,zone,1,real,1,20680,1
00000000-0000-0000-0000-000000000010-33,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:08:10.034419+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,6603,1
00000000-0000-0000-0000-000000000010-34,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:08:40.267378+00:00,real-liq-010,Liquidity,recognition,level,1,real,1,25232,1
00000000-0000-0000-0000-000000000010-35,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:09:07.581725+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,0,22314,1
00000000-0000-0000-0000-000000000010-36,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:09:20.731658+00:00,real-fvg-005,FVG,recognition,zone,2,real,0,8149,1
00000000-0000-0000-0000-000000000010-37,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:10:01.851886+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,0,36120,1
00000000-0000-0000-0000-000000000010-38,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:10:22.375240+00:00,liq-005,Liquidity,recognition,level,3,constructed,1,15523,1
00000000-0000-0000-0000-000000000010-39,00000000-0000-0000-0000-000000000010,s-10-4,2026-09-07T02:10:41.846369+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,14471,1
00000000-0000-0000-0000-000000000010-40,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:33:25.293523+00:00,real-fvg-010,FVG,recognition,zone,1,real,0,6264,1
00000000-0000-0000-0000-000000000010-41,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:33:39.354524+00:00,real-mss-001,MSS,recognition,level,1,real,0,9061,1
00000000-0000-0000-0000-000000000010-42,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:33:52.557788+00:00,real-fvg-008,FVG,recognition,zone,2,real,1,8203,1
00000000-0000-0000-0000-000000000010-43,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:34:08.518976+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,10961,1
00000000-0000-0000-0000-000000000010-44,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:34:32.522945+00:00,tliq-004,TimeLiquidity,recognition,level,2,constructed,1,19003,1
00000000-0000-0000-0000-000000000010-45,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:35:01.432424+00:00,real-fvg-009,FVG,recognition,zone,3,real,1,23909,1
00000000-0000-0000-0000-000000000010-46,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:35:29.383631+00:00,real-fvg-002,FVG,recognition,zone,2,real,1,22951,1
00000000-0000-0000-0000-000000000010-47,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:35:41.385585+00:00,ifvg-001,IFVG,recognition,zone,1,constructed,1,7001,1
00000000-0000-0000-0000-000000000010-48,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:35:58.376519+00:00,real-fvg-010,FVG,recognition,zone,1,real,1,11990,1
00000000-0000-0000-0000-000000000010-49,00000000-0000-0000-0000-000000000010,s-10-5,2026-09-08T13:36:20.525188+00:00,fvg-resp-004,FVG,recognition,choice,2,constructed,1,17148,1
00000000-0000-0000-0000-000000000010-50,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:49:33.935886+00:00,fvg-001,FVG,recognition,zone,1,constructed,1,8207,1
00000000-0000-0000-0000-000000000010-51,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:50:07.742944+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,28807,1
00000000-0000-0000-0000-000000000010-52,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:50:29.874746+00:00,real-liq-004,Liquidity,recognition,level,1,real,1,17131,1
00000000-0000-0000-0000-000000000010-53,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:50:47.582912+00:00,real-liq-005,Liquidity,recognition,level,2,real,1,12708,1
00000000-0000-0000-0000-000000000010-54,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:51:16.502100+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,23919,1
00000000-0000-0000-0000-000000000010-55,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:51:24.019955+00:00,real-fvg-008,FVG,recognition,zone,2,real,1,2517,1
00000000-0000-0000-0000-000000000010-56,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:51:46.181205+00:00,liq-005,Liquidity,recognition,level,3,constructed,1,17161,1
00000000-0000-0000-0000-000000000010-57,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:52:05.187186+00:00,tliq-004,TimeLiquidity,recognition,level,2,constructed,1,14005,1
00000000-0000-0000-0000-000000000010-58,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:52:21.665884+00:00,real-fvg-010,FVG,recognition,zone,1,real,1,11478,1
00000000-0000-0000-0000-000000000010-59,00000000-0000-0000-0000-000000000010,s-10-6,2026-09-09T15:52:42.258202+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,15592,1
00000000-0000-0000-0000-000000000010-60,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T22:57:55.384105+00:00,tliq-002,TimeLiquidity,recognition,level,2,constructed,1,20033,1
00000000-0000-0000-0000-000000000010-61,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T22:58:21.193743+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,20809,1
00000000-0000-0000-0000-000000000010-62,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T22:59:05.013206+00:00,ifvg-003,IFVG,recognition,zone,3,constructed,1,38819,1
00000000-0000-0000-0000-000000000010-63,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T22:59:31.108342+00:00,ifvg-001,IFVG,recognition,zone,1,constructed,1,21095,1
00000000-0000-0000-0000-000000000010-64,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T22:59:51.301446+00:00,real-fvg-006,FVG,recognition,zone,3,real,1,15193,1
00000000-0000-0000-0000-000000000010-65,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T23:00:23.082838+00:00,real-mss-008,MSS,recognition,level,1,real,1,26781,1
00000000-0000-0000-0000-000000000010-66,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T23:00:45.921458+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,1,17838,1
00000000-0000-0000-0000-000000000010-67,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T23:01:14.442352+00:00,real-fvg-004,FVG,recognition,zone,3,real,0,23520,1
00000000-0000-0000-0000-000000000010-68,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T23:01:40.281016+00:00,real-mss-002,MSS,recognition,level,2,real,1,20838,1
00000000-0000-0000-0000-000000000010-69,00000000-0000-0000-0000-000000000010,s-10-7,2026-09-10T23:02:01.815899+00:00,liq-005,Liquidity,recognition,level,3,constructed,0,16534,1
00000000-0000-0000-0000-000000000010-70,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:19:11.255971+00:00,real-liq-006,Liquidity,recognition,level,3,real,1,19631,1
00000000-0000-0000-0000-000000000010-71,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:19:23.384622+00:00,fvg-003,FVG,recognition,zone,2,constructed,1,7128,1
00000000-0000-0000-0000-000000000010-72,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:19:38.486851+00:00,tliq-005,TimeLiquidity,recognition,level,3,constructed,1,10102,1
00000000-0000-0000-0000-000000000010-73,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:20:02.974967+00:00,liq-005,Liquidity,recognition,level,3,constructed,1,19488,1
00000000-0000-0000-0000-000000000010-74,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:20:22.076178+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,1,14101,1
00000000-0000-0000-0000-000000000010-75,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:21:01.735559+00:00,tliq-005,TimeLiquidity,recognition,level,3,constructed,0,34659,1
00000000-0000-0000-0000-000000000010-76,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:21:15.555893+00:00,real-mss-008,MSS,recognition,level,1,real,0,8820,1
00000000-0000-0000-0000-000000000010-77,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:22:02.864101+00:00,tliq-004,TimeLiquidity,recognition,level,2,constructed,1,42308,1
00000000-0000-0000-0000-000000000010-78,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:22:24.424365+00:00,real-fvg-004,FVG,recognition,zone,3,real,1,16560,1
00000000-0000-0000-0000-000000000010-79,00000000-0000-0000-0000-000000000010,s-10-8,2026-09-12T08:22:37.254314+00:00,fvg-002,FVG,recognition,zone,1,constructed,1,7829,1
00000000-0000-0000-0000-000000000010-80,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:38:59.776298+00:00,real-liq-005,Liquidity,recognition,level,2,real,1,14949,1
00000000-0000-0000-0000-000000000010-81,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:39:13.431938+00:00,real-fvg-007,FVG,recognition,zone,1,real,1,8655,1
00000000-0000-0000-0000-000000000010-82,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:39:27.021853+00:00,real-fvg-009,FVG,recognition,zone,3,real,1,8589,1
00000000-0000-0000-0000-000000000010-83,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:39:48.355054+00:00,real-fvg-005,FVG,recognition,zone,2,real,1,16333,1
00000000-0000-0000-0000-000000000010-84,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:40:04.587195+00:00,real-liq-002,Liquidity,recognition,level,2,real,1,11232,1
00000000-0000-0000-0000-000000000010-85,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:40:20.078009+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,1,10490,1
00000000-0000-0000-0000-000000000010-86,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:40:43.721845+00:00,fvg-resp-001,FVG,recognition,choice,1,constructed,1,18643,1
00000000-0000-0000-0000-000000000010-87,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:40:57.157614+00:00,real-mss-009,MSS,recognition,level,2,real,1,8435,1
00000000-0000-0000-0000-000000000010-88,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:41:13.579111+00:00,tliq-001,TimeLiquidity,recognition,level,1,constructed,1,11421,1
00000000-0000-0000-0000-000000000010-89,00000000-0000-0000-0000-000000000010,s-10-9,2026-09-13T15:41:28.985675+00:00,real-fvg-010,FVG,recognition,zone,1,real,1,10406,1
00000000-0000-0000-0000-000000000010-90,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:53:40.971261+00:00,ob-003,OrderBlock,recognition,zone,2,constructed,0,23868,1
00000000-0000-0000-0000-000000000010-91,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:54:12.811947+00:00,ob-004,OrderBlock,recognition,zone,2,constructed,1,26840,1
00000000-0000-0000-0000-000000000010-92,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:54:29.555295+00:00,ifvg-resp-005,IFVG,recognition,choice,3,constructed,1,11743,1
00000000-0000-0000-0000-000000000010-93,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:54:54.838393+00:00,real-liq-006,Liquidity,recognition,level,3,real,1,20283,1
00000000-0000-0000-0000-000000000010-94,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:55:09.871912+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,1,10033,1
00000000-0000-0000-0000-000000000010-95,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:55:33.335564+00:00,real-mss-010,MSS,recognition,level,3,real,0,18463,1
00000000-0000-0000-0000-000000000010-96,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:56:09.765142+00:00,real-liq-008,Liquidity,recognition,level,2,real,0,31429,1
00000000-0000-0000-0000-000000000010-97,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:56:18.152317+00:00,real-fvg-006,FVG,recognition,zone,3,real,0,3387,1
00000000-0000-0000-0000-000000000010-98,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:56:40.276823+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,1,17124,1
00000000-0000-0000-0000-000000000010-99,00000000-0000-0000-0000-000000000010,s-10-10,2026-09-14T09:57:03.552263+00:00,ifvg-resp-004,IFVG,recognition,choice,2,constructed,0,18275,1
00000000-0000-0000-0000-000000000010-100,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:30:32.077382+00:00,fvg-resp-004,FVG,recognition,choice,2,constructed,1,11246,1
00000000-0000-0000-0000-000000000010-101,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:30:46.728671+00:00,ifvg-004,IFVG,recognition,zone,2,constructed,1,9651,1
00000000-0000-0000-0000-000000000010-102,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:31:26.033785+00:00,liq-002,Liquidity,recognition,level,1,constructed,1,34305,1
00000000-0000-0000-0000-000000000010-103,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:31:45.708683+00:00,pd-002,PremiumDiscount,recognition,choice,1,constructed,1,14674,1
00000000-0000-0000-0000-000000000010-104,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:32:07.232392+00:00,ifvg-resp-004,IFVG,recognition,choice,2,constructed,1,16523,1
00000000-0000-0000-0000-000000000010-105,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:32:44.997407+00:00,pd-001,PremiumDiscount,recognition,choice,1,constructed,1,32765,1
00000000-0000-0000-0000-000000000010-106,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:33:09.472285+00:00,real-fvg-010,FVG,recognition,zone,1,real,1,19474,1
00000000-0000-0000-0000-000000000010-107,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:33:25.375463+00:00,fvg-005,FVG,recognition,zone,3,constructed,0,10903,1
00000000-0000-0000-0000-000000000010-108,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:33:39.537086+00:00,fvg-003,FVG,recognition,zone,2,constructed,1,9161,1
00000000-0000-0000-0000-000000000010-109,00000000-0000-0000-0000-000000000010,s-10-11,2026-09-15T04:34:28.002992+00:00,real-fvg-006,FVG,recognition,zone,3,real,1,43465,1
00000000-0000-0000-0000-000000000010-110,00000000-0000-0000-0000-000000000010,s-10-12,2026-09-16T00:18:09.824714+00:00,real-mss-006,MSS,recognition,level,3,real,0,20102,1
00000000-0000-0000-0000-000000000010-111,00000000-0000-0000-0000-000000000010,s-10-12,2026-09-16T00:18:22.298073+00:00,ob-001,OrderBlock,recognition,zone,1,constructed,1,7473,1
00000000-0000-0000-0000-000000000010-112,00000000-0000-0000-0000-000000000010,s-10-12,2026-09-16T00:18:42.498165+00:00,real-fvg-007,FVG,recognition,zone,1,real,1,15200,1
